,Nombre tienda,Precio,Disponibilidad
https://www.ludonauta.es/juegos-mesas/guerra-del-anillo-2012,"['Quinto Elemento', 'FDGames', 'Los Juegos de Sauron', 'Play Planet', '¿Jugamos Otra?', 'Tablerum', 'Empire Games', '¿Jugamos una?', 'Juegos de la Mesa Redonda', 'LudusBelli', 'MasQueOca', 'Planeton Games', 'EGD Games', 'DracoTienda', 'Dungeon Marvels', 'Espacio de Juegos', 'Kubekings', 'Comic Stores', 'Mathom', 'Amazon', 'Padis', 'El Bazar de Iglesias', 'Frikland', 'Turol Games', 'Crash Comics', 'Generación X', 'Dungeon Marvels', 'Estalia Córdoba']","['78,75', '79,10', '79,15', '80,91', '80,95', '80,95', '80,95', '80,96', '80,96', '80,99', '80,99', '81,00', '81,00', '81,00', '81,00', '83,70', '84,97', '85,45', '88,00', '88,05', '89,99', '90,00', '90,00', '90,00', '90,00', '95,00', '100,95', '116,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/wingspan-2019,"['Turol Games', 'Customeeple', 'Dungeon Marvels', 'Los Juegos de Sauron', 'Dungeon Marvels', 'Comic Stores', 'Amazon', 'Amazon', 'Turol Games', 'Amazon', 'Amazon']","['30,00', '49,09', '49,50', '49,95', '50,95', '52,20', '55,00', '55,99', '59,95', '60,65', '74,06']","['En stock', 'En reposición', 'En reposición', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cascadia-2021,"['MasQueOca', '¿Jugamos una?', 'Rampi Games', 'Planeta Rebelde', 'Customeeple', 'Ludosaurus', 'Play Planet', 'DracoTienda', 'EGD Games', 'Los Juegos de Sauron', 'Espacio de Juegos', 'Empire Games', 'Buy Meeples', 'Planeton Games', 'Dungeon Marvels', 'Ludokubo', 'Amazon', 'Arcadia Comics Online', 'Comic Stores', 'Juegakens', 'Ocio Central', 'Turol Games', 'Doctor Panush', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'Padis', 'Dungeon Marvels', 'Amazon']","['33,95', '33,96', '34,99', '35,49', '35,70', '35,91', '35,91', '35,95', '35,95', '35,95', '35,95', '35,95', '35,95', '35,96', '35,96', '37,19', '37,62', '37,95', '37,95', '37,95', '39,95', '39,95', '39,95', '39,95', '39,95', '39,99', '48,95', '70,79']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/eclipse-el-segundo-amanecer-de-la-galaxia-2020,"['Rampi Games', 'Dungeon Marvels', 'MasQueOca', 'Juegos de la Mesa Redonda', '¿Jugamos una?', 'Amazon', 'Play Planet', '¿Jugamos Otra?', 'Empire Games', 'Planeton Games', 'Espacio de Juegos', 'Dungeon Marvels', 'DracoTienda', 'EGD Games', 'Estalia Córdoba', 'Genex Comics', 'Ocio Central', 'Turol Games']","['125,99', '134,96', '134,99', '135,96', '135,96', '136,55', '143,02', '143,95', '143,95', '144,00', '144,00', '144,00', '144,00', '144,00', '144,95', '152,00', '159,95', '160,00']","['En pre-venta', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/lords-of-waterdeep-scoundrels-of-skullport-2013,"['Dungeon Marvels', 'DracoTienda', 'Play Planet', 'SomosJuegos']","['35,95', '35,99', '36,57', '39,95']","['En reposición', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/heat-2022,"['FDGames', 'Rampi Games', 'Planeta Rebelde', 'Comic Stores', 'Santuario Games', 'Mathom', 'ZZgames', 'Customeeple', 'Play Planet', 'EGD Games', 'Buy Meeples', 'Juegos de la Mesa Redonda', 'DracoTienda', 'Espacio de Juegos', 'E-minis', 'Bandua Wargames', 'Dungeon Marvels', 'LudusBelli', 'MasQueOca', 'Quinto Elemento', 'Dragones y Losetas', 'Amazon', 'Genex Comics', 'Amazon', 'Tablerum', 'Ludosaurus', 'Empire Games', '¿Jugamos Otra?', 'Estalia Córdoba', 'Juegakens', '¿Jugamos una?', 'Mono de Juegos', '3meeples', 'Crash Comics', 'El Bazar de Iglesias', 'Generación X', 'Turol Games', 'Erikstore', 'Kame Kame', 'Alcalá Comics']","['54,95', '54,99', '55,21', '55,21', '56,95', '57,19', '57,50', '58,02', '58,41', '58,45', '58,45', '58,46', '58,49', '58,49', '58,49', '58,49', '58,49', '58,49', '58,49', '58,50', '60,00', '60,82', '61,74', '63,69', '64,90', '64,90', '64,95', '64,95', '64,95', '64,95', '64,95', '64,95', '64,95', '64,99', '64,99', '64,99', '64,99', '64,99', '64,99', '65,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/pandemic-legacy-temporada-0-2020,"['FDGames', '3meeples', 'Play Planet', 'EcoMimos', 'Buy Meeples', 'DracoTienda', 'Los Juegos de Sauron', 'SomosJuegos', 'El Dado Negro', 'Mathom', 'Rampi Games', 'Kubekings', 'MasQueOca', '¿Jugamos Otra?', 'Juegos de la Mesa Redonda', 'Bandua Wargames', 'Espacio de Juegos', 'Dungeon Marvels', 'Amazon', 'Comic Stores', 'E-minis', 'Amazon', 'Ludosaurus', 'Ocio Central', 'Alcalá Comics', 'Crash Comics', 'Cuarto de Juegos', 'Kame Kame', 'Turol Games', 'Estalia Córdoba']","['62,95', '62,97', '67,46', '70,95', '71,99', '71,99', '74,50', '75,99', '76,46', '79,19', '79,69', '79,90', '79,99', '80,95', '80,96', '80,99', '80,99', '82,50', '84,65', '85,45', '85,49', '88,99', '89,90', '89,95', '89,99', '89,99', '89,99', '89,99', '89,99', '89,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/los-castillos-de-borgona-2011,"['Dungeon Marvels', 'Customeeple', 'MasQueOca', '¿Jugamos Otra?', 'Bandua Wargames', 'Ágora Comic', 'Kame Kame']","['37,95', '38,38', '38,50', '38,70', '38,70', '43,00', '43,00']","['En reposición', 'En reposición', 'En pre-venta', 'En stock', 'En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/el-banquete-de-odin-los-noruegos-2018,"['¿Jugamos una?', 'El Dado Negro', 'Mono de Juegos', 'Dragones y Losetas', 'Ludokubo', 'Play Planet', '¿Jugamos Otra?', 'Planeton Games', 'LudusBelli', 'DracoTienda', 'Dungeon Marvels', 'Espacio de Juegos', 'MasQueOca', 'Genex Comics', 'FreakMondo', 'Turol Games', 'Estalia Córdoba', 'El Bazar de Iglesias', 'Alcalá Comics', 'Amazon']","['29,71', '29,71', '30,95', '31,00', '31,24', '31,41', '31,44', '31,50', '31,50', '31,50', '31,50', '31,50', '31,50', '33,25', '34,95', '35,00', '35,00', '35,00', '35,01', '54,28']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/mage-knight-edicion-definitiva-2018,"['Arcadia Comics Online', 'Comic Stores', 'Turol Games', 'Dungeon Marvels', 'Amazon']","['108,00', '114,00', '120,00', '162,95', '178,38']","['En reposición', 'En pre-venta', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/everdell-the-complete-collection-2022,['Dungeon Marvels'],"['342,95']",['En reposición']
https://www.ludonauta.es/juegos-mesas/twilight-struggle-2005,"['SomosJuegos', 'FDGames', 'Planeton Games', 'Buy Meeples', 'Espacio de Juegos', 'Comic Stores', 'Tablerum', 'Distrito Zero', 'Santuario Games', 'Quinto Elemento', 'Customeeple', 'Play Planet', '¿Jugamos Otra?', 'EGD Games', 'Player vs Player', '¿Jugamos una?', 'Juegos de la Mesa Redonda', 'LudusBelli', 'DracoTienda', 'Warmus Games', 'SomosJuegos', 'Dungeon Marvels', 'Kinuma', 'Estalia Córdoba', 'Magia de Tinta', 'Amazon', 'E-minis', 'Genex Comics', 'FreakMondo', 'Akira Comics', 'Shuriken64', 'Kubekings', 'Kame Kame', 'Turol Games', 'El Bazar de Iglesias', '¿Jugamos una?', 'DracoTienda', 'Amazon', 'Dungeon Marvels']","['24,70', '43,90', '44,00', '44,96', '46,50', '46,71', '46,71', '46,75', '47,50', '48,10', '49,09', '49,41', '49,45', '49,45', '49,45', '49,46', '49,46', '49,49', '49,50', '49,50', '49,50', '49,50', '49,95', '49,95', '49,95', '52,20', '52,25', '52,25', '54,95', '54,95', '54,95', '54,97', '54,99', '54,99', '55,00', '65,41', '66,15', '68,27', '70,95']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/spirit-island-2017,"['Espacio de Juegos', 'Amazon', 'Juegakens', 'El Dado Negro', 'Ocio Central', 'Dungeon Marvels', 'Amazon']","['72,20', '72,21', '75,95', '79,95', '79,95', '86,95', '117,69']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock']"
https://www.ludonauta.es/juegos-mesas/oathsworn-into-the-deepwood-2022,['Dungeon Marvels'],"['211,00']",['En stock']
https://www.ludonauta.es/juegos-mesas/nemesis-2018,"['SomosJuegos', 'Rampi Games', 'Planeta Rebelde', 'El Dado Negro', 'Dungeon Marvels', 'Los Juegos de Sauron', 'Mathom', 'Dungeon Marvels', 'Bandua Wargames', 'Juegos de la Mesa Redonda', 'Padis', 'Espacio de Juegos', 'LudusBelli', 'Quinto Elemento', 'Dragones y Losetas', 'Comic Stores', 'Amazon', 'Ocio Central', '¿Jugamos una?', 'Empire Games', 'Juegakens', 'Turol Games', 'MasQueOca', 'DracoTienda', 'Crash Comics', 'Planeton Games', 'El Bazar de Iglesias', 'EGD Games', 'Alcalá Comics', 'Warmus Games']","['22,00', '125,99', '127,46', '127,46', '128,95', '129,95', '131,99', '134,91', '134,93', '134,96', '134,99', '134,99', '134,99', '135,00', '139,00', '142,45', '144,95', '149,95', '149,95', '149,95', '149,95', '149,99', '149,99', '149,99', '149,99', '149,99', '149,99', '149,99', '150,00', '170,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En reposición', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/concordia-2013,"['DracoTienda', 'Magia de Tinta', 'Los Juegos de Sauron', 'Amazon', 'Amazon', 'Tablerum', 'Juegakens', 'Warmus Games', 'Ludosaurus', 'Empire Games', '¿Jugamos Otra?', 'Juegos de la Mesa Redonda', 'Planeton Games', 'MasQueOca', 'Cuarto de Juegos', 'Espacio de Juegos', 'Dungeon Marvels', 'DracoTienda', 'Amazon', 'Play Planet', 'Doctor Panush', 'El Bazar de Iglesias', 'Turol Games', 'Amazon']","['42,95', '44,75', '44,95', '45,96', '46,10', '46,75', '47,50', '47,50', '49,41', '49,45', '49,45', '49,46', '49,50', '49,50', '49,50', '49,50', '49,50', '49,50', '53,34', '54,90', '55,00', '55,00', '55,00', '76,49']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/cthulhu-death-may-die-2019,"['Amazon', 'Rampi Games', 'Los Juegos de Sauron', 'Amazon', 'Mathom', 'Juegos de la Mesa Redonda', 'Dungeon Marvels', 'EGD Games', 'E-minis', 'Bandua Wargames', 'Espacio de Juegos', 'Padis', 'LudusBelli', 'Quinto Elemento', 'Play Planet', 'Comic Stores', 'Genex Comics', 'Amazon', 'Amazon', 'Ocio Central', '3meeples', '¿Jugamos una?', '¿Jugamos Otra?', 'Empire Games', 'El Bazar de Iglesias', 'MasQueOca', 'Crash Comics', 'Turol Games', 'DracoTienda', 'Kame Kame', 'Planeton Games']","['79,00', '89,99', '91,50', '95,00', '96,79', '98,96', '98,99', '98,99', '98,99', '98,99', '98,99', '98,99', '98,99', '99,00', '103,31', '104,45', '104,49', '106,23', '107,69', '109,95', '109,95', '109,95', '109,95', '109,95', '109,99', '109,99', '109,99', '109,99', '109,99', '109,99', '109,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/aventureros-al-tren-usa-1910-2006,"['Padis', 'Dungeon Marvels', 'Comic Stores', 'Ágora Comic', 'Mono de Juegos', 'MasQueOca', 'Juegos de la Mesa Redonda', 'EGD Games', 'Mathom', 'Bandua Wargames', 'Espacio de Juegos', 'Arigatô Sevilla', 'Amazon', '¿Jugamos una?', 'Turol Games', 'Alcalá Comics', 'DracoTienda', 'Doctor Panush']","['12,59', '14,36', '15,26', '15,95', '15,95', '15,99', '16,16', '16,19', '16,19', '16,19', '16,19', '17,10', '17,88', '17,95', '17,99', '17,99', '17,99', '17,99']","['En stock', 'En reposición', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/las-ruinas-perdidas-de-arnak-2020,"['Los Juegos de Sauron', '¿Jugamos una?', 'El Dado Negro', 'Planeta Rebelde', 'Distrito Zero', 'Quinto Elemento', 'Santuario Games', 'Mathom', 'SomosJuegos', 'Ludokubo', 'Customeeple', 'Ludosaurus', 'Play Planet', '¿Jugamos Otra?', 'Player vs Player', 'Empire Games', 'Dungeon Marvels', 'Comic Stores', 'Juegos de la Mesa Redonda', 'LudusBelli', 'EGD Games', 'MasQueOca', 'Arcadia Comics Online', 'Tablerum', 'Planeton Games', 'Cuarto de Juegos', 'Dungeon Marvels', 'Dragones y Losetas', '3meeples', 'Magia de Tinta', 'Mono de Juegos', 'Espacio de Juegos', 'DracoTienda', 'Generación X', 'Kubekings', 'Ocio Central', 'Avalon', 'Amazon', 'Padis', 'Doctor Panush', 'Kame Kame', 'Modgame', 'Crash Comics', 'El Bazar de Iglesias', 'Turol Games', 'Amazon']","['31,40', '50,96', '50,96', '50,97', '51,00', '52,50', '52,60', '52,80', '53,50', '53,54', '53,55', '53,91', '53,91', '53,94', '53,95', '53,95', '53,96', '53,96', '53,96', '53,99', '53,99', '53,99', '54,00', '54,00', '54,00', '54,00', '54,00', '54,00', '54,00', '54,95', '55,00', '55,80', '55,95', '57,00', '57,69', '59,95', '59,95', '59,98', '59,99', '60,00', '60,00', '60,00', '60,00', '60,00', '60,00', '70,94']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/gaia-project-2017,"['Amazon', 'Arcadia Comics Online', 'Amazon', 'DracoTienda', 'Dungeon Marvels', 'Ocio Central', 'Quinto Elemento', 'Amazon', 'Amazon']","['60,73', '63,00', '63,93', '63,95', '66,95', '69,95', '70,00', '81,80', '98,67']","['En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En pre-venta', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/scythe-2016,"['Amazon', 'Ludokubo', 'Rampi Games', 'Dragones y Losetas', 'MasQueOca', '¿Jugamos una?', 'Juegos de la Mesa Redonda', 'Arigatô Sevilla', 'SomosJuegos', 'Bandua Wargames', 'Empire Games', '¿Jugamos una?', 'Planeton Games', 'Dungeon Marvels', 'Espacio de Juegos', 'LudusBelli', 'DracoTienda', 'Distrito Zero', 'EGD Games', 'Amazon', 'Magia de Tinta', 'Comic Stores', 'Juegakens', 'Amazon', 'Amazon', 'Ocio Central', 'Padis', 'Turol Games']","['65,59', '69,37', '69,49', '70,00', '72,00', '72,21', '72,21', '72,25', '72,95', '75,20', '76,45', '76,46', '76,49', '76,50', '76,50', '76,50', '76,50', '76,50', '76,50', '79,52', '79,95', '80,70', '80,75', '82,04', '84,95', '84,95', '84,99', '85,00']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En pre-venta', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/great-western-trail-segunda-edicion-2021,"['Dungeon Marvels', 'Juegos de la Mesa Redonda', 'Amazon', 'Los Juegos de Sauron', 'SomosJuegos', 'Dragones y Losetas', 'Ludosaurus', 'Empire Games', '¿Jugamos una?', 'MasQueOca', 'Mathom', 'LudusBelli', '¿Jugamos Otra?', 'Dungeon Marvels', 'Espacio de Juegos', 'DracoTienda', 'Play Planet', 'Generación X', 'Alcalá Comics', 'Quinto Elemento', 'Doctor Panush', 'Turol Games']","['40,95', '46,71', '47,49', '47,50', '47,95', '48,00', '49,41', '49,45', '49,46', '49,50', '49,50', '49,50', '49,50', '49,50', '49,50', '49,50', '49,80', '52,25', '54,99', '55,00', '55,00', '55,00']","['En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
https://www.ludonauta.es/juegos-mesas/marvel-champions-lcg-2019,"['Tablerum', 'Rampi Games', 'Bandua Wargames', 'Play Planet', '4 Dados', 'Amazon', 'Ludosaurus', 'Planeta Rebelde', 'MasQueOca', '3meeples', 'Los Juegos de Sauron', 'Juegos de mesa y rol', 'Kubekings', 'Amazon', 'Juegos de la Mesa Redonda', 'Mathom', 'Dungeon Marvels', 'Distrito Zero', 'Ludokubo', 'SomosJuegos', 'Padis', 'Modgame', 'Dragones y Losetas', 'Santuario Games', 'Customeeple', 'Quinto Elemento', 'EcoMimos', 'Dungeon Marvels', 'Espacio de Juegos', 'Erikstore', 'EGD Games', 'LudusBelli', 'DracoTienda', 'Arcadia Comics Online', 'Warmus Games', 'Comic Stores', 'Genex Comics', 'E-minis', '¿Jugamos una?', 'Turol Games', 'Elkar', 'Estalia Córdoba', '¿Jugamos una?', 'FreakMondo', 'Juegakens', 'Padis', 'Shuriken64', 'Empire Games', 'El Bazar de Iglesias', 'Crash Comics', 'Cartoon Corp', 'Turol Games', 'Juegame Store', 'Alcalá Comics', 'Generación X', 'Cuarto de Juegos', 'Kame Kame', ""N'Only Games"", 'Doctor Panush']","['48,95', '51,99', '52,06', '52,43', '54,00', '54,95', '55,92', '55,96', '55,99', '56,00', '56,90', '56,95', '58,85', '59,29', '59,46', '59,49', '59,49', '59,49', '59,50', '59,95', '59,95', '59,99', '60,00', '61,99', '62,48', '62,95', '62,95', '62,95', '62,99', '62,99', '62,99', '62,99', '62,99', '63,00', '64,40', '66,45', '66,49', '66,49', '67,46', '68,00', '69,95', '69,95', '69,95', '69,95', '69,95', '69,95', '69,95', '69,95', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99', '69,99']","['En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En reposición', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock', 'En stock']"
